origin,label,features
banana/46_100.jpg,banana,"[-10.938456     1.1235642    0.56307924  -1.0423673    1.7715375
   1.1390998    0.80207145   0.5043634   -0.2333953   -0.12634836
   0.55646783   0.03565288  -0.17200881   0.19008517   0.0342391
   0.35239962   0.19336122   0.21106072   0.32986572  -0.11902489]"
banana/47_100.jpg,banana,"[-10.92587      1.0521125    0.5784685   -1.117533     1.7686771
   1.1190811    0.7844445    0.565035    -0.25756213  -0.11777014
   0.5307115   -0.01307727  -0.18139392   0.15791488   0.06756637
   0.40065184   0.25407985   0.2212798    0.2954437   -0.20591529]"
banana/48_100.jpg,banana,"[-10.897991     1.0858661    0.6029043   -1.1213233    1.7246201
   1.10169      0.78054947   0.56426245  -0.25307456  -0.13815936
   0.51635534  -0.03551905  -0.14437033   0.10060568   0.12395709
   0.44869912   0.288022     0.2617043    0.25414377  -0.19717805]"
banana/49_100.jpg,banana,"[-10.845154     1.0165851    0.5947704   -1.1811247    1.7204336
   1.0689073    0.7891769    0.52803695  -0.29931507  -0.14762802
   0.48217413  -0.02634011  -0.11199161   0.11784758   0.09520181
   0.47015682   0.29710788   0.24353683   0.26429802  -0.27238774]"
banana/4_100.jpg,banana,"[-10.971891     0.71152866   0.3470162   -1.0829101    1.8446773
   1.596597     0.32132336   0.6527589    0.13157402   0.34917432
   0.22844334   0.06156649   0.06654738   0.12647882  -0.5179735
   0.09182121   0.3992897   -0.09671814   0.5202757    0.04846931]"
banana/50_100.jpg,banana,"[-10.783331     0.97892535   0.5978019   -1.1896093    1.6990967
   1.0869309    0.78885114   0.50594467  -0.27983758  -0.14045615
   0.48694855  -0.05308436  -0.08407391   0.14130878   0.06890678
   0.45750192   0.35166198   0.22398132   0.2731275   -0.2838555 ]"
banana/51_100.jpg,banana,"[-10.68366      0.9464315    0.6230517   -1.1749175    1.7050724
   1.0389369    0.79565233   0.46898034  -0.31611988  -0.13775162
   0.48784754  -0.05587531  -0.03329661   0.12647408   0.04919284
   0.41540527   0.3744205    0.21090296   0.21693882  -0.2995057 ]"
banana/52_100.jpg,banana,"[-10.776967     0.95929474   0.6211612   -1.2223136    1.7410668
   1.0285233    0.6656612    0.48713735  -0.28083357  -0.19936962
   0.5123101   -0.09119095  -0.03904585   0.09342068   0.0332741
   0.4181501    0.36423922   0.1727598    0.27230132  -0.31125566]"
banana/53_100.jpg,banana,"[-10.916047     0.9732001    0.59745806  -1.1788104    1.8198096
   1.0622047    0.6346764    0.41648066  -0.24538802  -0.1899527
   0.518297    -0.06858077  -0.09886219   0.09774455   0.04584848
   0.4008562    0.4062594    0.171603     0.2725782   -0.30400917]"
banana/54_100.jpg,banana,"[-10.905553     0.9346909    0.5637113   -1.2089909    1.8186998
   1.0796249    0.6245872    0.39376354  -0.27082664  -0.19455273
   0.5145798   -0.09868708  -0.08063137   0.09776074   0.01421981
   0.36824626   0.423608     0.19930644   0.25256532  -0.29199395]"
banana/55_100.jpg,banana,"[-10.994538     0.97710675   0.5609233   -1.1781335    1.8947784
   1.0866556    0.6106577    0.34028652  -0.26496163  -0.22309452
   0.4847085   -0.0713727   -0.11254705   0.12276887   0.02518391
   0.35882488   0.36358464   0.20013277   0.2713446   -0.28145707]"
banana/56_100.jpg,banana,"[-10.957253     0.96634144   0.52156013  -1.1826925    1.8955454
   1.0747955    0.6222383    0.3431742   -0.26605302  -0.2406843
   0.4992244   -0.10898267  -0.10763794   0.15144509   0.02251157
   0.34077778   0.3927678    0.19353382   0.2592195   -0.2836149 ]"
banana/57_100.jpg,banana,"[-11.064286     0.9688296    0.4924708   -1.1874664    1.8794783
   1.0930014    0.54001033   0.2808434   -0.28153402  -0.2258503
   0.4619741   -0.13453619  -0.13170025   0.10765626  -0.02331074
   0.35918233   0.37437758   0.19137393   0.21907309  -0.3366672 ]"
banana/58_100.jpg,banana,"[-11.25447      0.99032015   0.49218428  -1.2152994    1.9271877
   1.1145389    0.5228634    0.21366185  -0.26658848  -0.2321785
   0.47370648  -0.12295328  -0.14878176   0.1357307   -0.01718169
   0.34735903   0.39351165   0.22627434   0.25747067  -0.2999188 ]"
banana/59_100.jpg,banana,"[-11.179073     0.9784411    0.49434632  -1.2316972    1.9013578
   1.1328367    0.5400004    0.21535507  -0.26032996  -0.23261505
   0.454583    -0.11848062  -0.11607548   0.13984169  -0.04770442
   0.3284983    0.38265646   0.24560122   0.22972809  -0.34649682]"
banana/5_100.jpg,banana,"[-11.101344     0.8102364    0.2994513   -1.0466194    1.9063869
   1.6632744    0.3300557    0.7193904    0.10805754   0.33987567
   0.23228876   0.05936085   0.0514167    0.11890709  -0.59914154
   0.14157939   0.32130098  -0.12213528   0.57213473   0.01374428]"
banana/60_100.jpg,banana,"[-11.345351     1.0152999    0.51323533  -1.2029284    1.9447558
   1.1283083    0.4660318    0.14683168  -0.23331024  -0.3029079
   0.45025012  -0.12214894  -0.10396202   0.21037619  -0.05617145
   0.3336225    0.38430113   0.21722995   0.27851477  -0.32397386]"
banana/61_100.jpg,banana,"[-11.388094     1.050952     0.4921618   -1.200169     1.9679003
   1.1417251    0.44236773   0.13951471  -0.23938397  -0.38270018
   0.467199    -0.11998159  -0.13076553   0.17281148  -0.06316979
   0.34562692   0.39864248   0.21213195   0.3323263   -0.3613525 ]"
banana/62_100.jpg,banana,"[-11.445825     1.0588691    0.47537008  -1.18299      1.9914751
   1.1803027    0.39956233   0.09598171  -0.22654273  -0.3276272
   0.46887523  -0.14059165  -0.11475174   0.17958698  -0.12351094
   0.33544585   0.36126453   0.2008355    0.32537016  -0.33789283]"
banana/63_100.jpg,banana,"[-11.406055     1.03833      0.5026476   -1.1802276    2.0078723
   1.1385592    0.43460378   0.10428362  -0.22530004  -0.35655057
   0.44985363  -0.13517208  -0.09936376   0.1729103   -0.12000471
   0.34817174   0.34938475   0.20143369   0.30345884  -0.34552553]"
banana/64_100.jpg,banana,"[-11.498964     1.0541295    0.50338626  -1.1937478    2.0233917
   1.1894397    0.4262641    0.05453481  -0.2018349   -0.40275988
   0.44808197  -0.11302448  -0.13211678   0.16476107  -0.10570869
   0.34110296   0.33836415   0.18740025   0.3118288   -0.33553627]"
banana/65_100.jpg,banana,"[-11.511756     1.0293742    0.50254625  -1.1761935    2.013616
   1.1971507    0.3932746    0.04322403  -0.23504493  -0.38345942
   0.45764711  -0.1340379   -0.11935673   0.17371911  -0.11632758
   0.33174872   0.30990958   0.15873787   0.36451703  -0.3695565 ]"
banana/66_100.jpg,banana,"[-11.609303     1.0829489    0.49834937  -1.1725129    2.0250165
   1.2234948    0.37073746   0.01194117  -0.2289492   -0.4557265
   0.42881477  -0.03820359  -0.12700543   0.16929595  -0.13086358
   0.31614813   0.28867882   0.1748223    0.36081532  -0.34146842]"
banana/67_100.jpg,banana,"[-11.646773     1.0886121    0.5266106   -1.1918781    2.0099156
   1.2497431    0.33290252  -0.04252813  -0.18271288  -0.43770555
   0.43552092  -0.09803678  -0.14539897   0.14156185  -0.20504284
   0.31057957   0.29175094   0.16835845   0.34471032  -0.3250321 ]"
banana/68_100.jpg,banana,"[-11.720762     1.0966773    0.50808907  -1.1928211    2.0183048
   1.2993338    0.3433613   -0.07459392  -0.20439474  -0.459016
   0.41232288  -0.094786    -0.1387795    0.13166852  -0.1938164
   0.28860068   0.27041006   0.15117276   0.3594916   -0.3341553 ]"
banana/69_100.jpg,banana,"[-11.718353     1.0896482    0.51996106  -1.1822405    1.9924836
   1.2447298    0.3252431   -0.0273694   -0.20569225  -0.49090132
   0.44192624  -0.08143461  -0.14026175   0.14787221  -0.19422601
   0.30476972   0.28117582   0.17764187   0.3688075   -0.28828105]"
banana/6_100.jpg,banana,"[-11.13479      0.8587285    0.28245333  -1.0568562    1.9630785
   1.6644676    0.34091225   0.8058963    0.0786539    0.28890148
   0.2971453    0.04367619   0.06118375   0.11614022  -0.6556342
   0.18032943   0.27271357  -0.12185305   0.562698     0.04112181]"
banana/70_100.jpg,banana,"[-11.826472     1.1085669    0.45809194  -1.2075932    2.0028372
   1.2900149    0.28313413  -0.08094169  -0.17556036  -0.5782912
   0.40291834  -0.07814271  -0.16776007   0.11102501  -0.22210789
   0.2676024    0.23706709   0.1392119    0.38417432  -0.25247908]"
banana/71_100.jpg,banana,"[-11.792342     1.0798544    0.46079984  -1.2222807    1.9872785
   1.290142     0.27185956  -0.0727658   -0.17579673  -0.5650901
   0.37444052  -0.05247084  -0.15609524   0.13411236  -0.22151397
   0.26657653   0.25486836   0.11634683   0.38515255  -0.22972547]"
banana/72_100.jpg,banana,"[-11.85603      1.1179802    0.45240304  -1.1966175    1.9947374
   1.2996455    0.25877273  -0.13304739  -0.17372435  -0.5517109
   0.41720405  -0.09975701  -0.17691195   0.12645109  -0.23125784
   0.277482     0.23634256   0.13866429   0.43164444  -0.254648  ]"
banana/73_100.jpg,banana,"[-11.850516     1.1094128    0.42986262  -1.2042423    1.9995995
   1.2834816    0.27703696  -0.1421938   -0.16879688  -0.5462562
   0.4125487   -0.0642568   -0.17200296   0.14614227  -0.24240738
   0.28680173   0.22759521   0.12244105   0.42362764  -0.23163724]"
banana/74_100.jpg,banana,"[-11.826209     1.1547374    0.39631426  -1.1140156    1.9653363
   1.2734373    0.26881015  -0.1113158   -0.1695957   -0.53634757
   0.45578867  -0.07926222  -0.18878077   0.09371512  -0.2798521
   0.24181394   0.25062737   0.1147189    0.45195404  -0.16919951]"
banana/75_100.jpg,banana,"[-11.829118     1.1366652    0.3949868   -1.1097531    1.9484096
   1.2809552    0.2693787   -0.14400041  -0.16353731  -0.48105314
   0.46154025  -0.09918715  -0.16246444   0.1198113   -0.29454112
   0.28650698   0.23046269   0.0834506    0.41851842  -0.15518849]"
banana/76_100.jpg,banana,"[-11.824725     1.1344413    0.388427    -1.1247907    1.9320914
   1.2861205    0.2433694   -0.13405782  -0.13326837  -0.46058407
   0.4461117   -0.10101409  -0.16694467   0.15693258  -0.30515385
   0.27579865   0.2279057    0.07500454   0.423971    -0.12599142]"
banana/77_100.jpg,banana,"[-11.802199     1.1104552    0.38190866  -1.1268104    1.9406271
   1.29969      0.23813364  -0.10911611  -0.11900567  -0.44382122
   0.43703124  -0.08656161  -0.17371854   0.13784586  -0.31824878
   0.24783598   0.23170245   0.07705253   0.42299345  -0.15545431]"
banana/78_100.jpg,banana,"[-11.82821      1.1531096    0.35050198  -1.1051308    1.9411876
   1.2921858    0.24879678  -0.13986056  -0.14403872  -0.4562838
   0.4865419   -0.10220573  -0.17651968   0.11147269  -0.32125297
   0.22239019   0.22826342   0.07913499   0.4819375   -0.1476789 ]"
banana/79_100.jpg,banana,"[-11.886161     1.1692908    0.35146955  -1.000014     1.9365557
   1.3210477    0.18312004  -0.1265451   -0.16425787  -0.54690814
   0.47527164  -0.13078915  -0.1792189    0.01212206  -0.3648239
   0.17929973   0.2647372    0.04407886   0.5605608   -0.14447975]"
banana/7_100.jpg,banana,"[-1.11816416e+01  9.02030885e-01  2.40244776e-01 -1.02474153e+00
  2.01000857e+00  1.71798921e+00  3.63188446e-01  8.20877850e-01
  1.00646660e-01  2.72892475e-01  2.88652390e-01  1.16538247e-02
  5.79338036e-02  1.21874176e-01 -6.98277533e-01  1.59561515e-01
  2.42913619e-01 -1.16757877e-01  5.99118769e-01  7.09112082e-03]"
banana/80_100.jpg,banana,"[-11.876733     1.1455444    0.35225648  -1.0393956    1.8946495
   1.3414236    0.23661588  -0.12577067  -0.12433621  -0.5119667
   0.4475783   -0.11076846  -0.18377852   0.03608126  -0.34540716
   0.1834919    0.24001674   0.09534028   0.53265506  -0.1229527 ]"
banana/81_100.jpg,banana,"[-11.870361     1.1272901    0.3293826   -1.0572159    1.915234
   1.3362293    0.23338425  -0.13745661  -0.1171011   -0.50857216
   0.45775133  -0.12333346  -0.17712274   0.05287786  -0.34000897
   0.17978628   0.25051963   0.09284833   0.5344214   -0.11575494]"
banana/82_100.jpg,banana,"[-11.929454     1.1472547    0.36219954  -1.0054244    1.9214975
   1.366841     0.19311637  -0.13619818  -0.143342    -0.531492
   0.43409958  -0.14124948  -0.20923154  -0.01413362  -0.3806981
   0.15957713   0.27048773   0.01305735   0.5845994   -0.13944136]"
banana/83_100.jpg,banana,"[-1.1920035e+01  1.1222531e+00  3.4926552e-01 -1.0039443e+00
  1.9060601e+00  1.3679979e+00  1.9099176e-01 -1.6581640e-01
 -1.3189176e-01 -5.2298993e-01  4.6253249e-01 -1.3224944e-01
 -2.3584920e-01 -5.3679668e-03 -3.8085014e-01  1.4293168e-01
  2.5003770e-01  1.6168106e-02  5.9466791e-01 -1.2801069e-01]"
banana/84_100.jpg,banana,"[-1.19728727e+01  1.17688203e+00  3.35726023e-01 -9.37059402e-01
  1.89997482e+00  1.41218495e+00  1.77327126e-01 -1.19642705e-01
 -1.58632651e-01 -5.34603238e-01  4.62096810e-01 -1.18548654e-01
 -2.23369926e-01 -8.23309571e-02 -3.55275899e-01  1.52532488e-01
  2.15018347e-01  9.93342255e-04  6.35929108e-01 -1.42272726e-01]"
banana/85_100.jpg,banana,"[-12.014635     1.1746615    0.33306813  -0.9946387    1.8972223
   1.3681993    0.2282684   -0.12850028  -0.13545746  -0.4530007
   0.44127855  -0.1262941   -0.20865548  -0.05019777  -0.38964128
   0.16526927   0.22923805   0.02674641   0.59150434  -0.11499936]"
banana/88_100.jpg,banana,"[-12.050293     1.2379651    0.2643858   -0.89440817   1.8606819
   1.4258218    0.14672288  -0.10952337  -0.10517417  -0.528803
   0.48207474  -0.15734205  -0.21135564  -0.16904444  -0.4371789
   0.09401564   0.1947601   -0.03101448   0.68857396  -0.09981939]"
banana/89_100.jpg,banana,"[-12.073712     1.2355841    0.26538455  -0.8985075    1.8543155
   1.4216136    0.1300423   -0.12363686  -0.1178904   -0.53799844
   0.4848513   -0.15448005  -0.2115449   -0.17347366  -0.445972
   0.10818537   0.19686382  -0.02709881   0.68861556  -0.098476  ]"
banana/8_100.jpg,banana,"[-11.252965     1.0008757    0.25291005  -0.96363854   2.1195328
   1.7413368    0.3911501    0.79251885   0.08038751   0.2577955
   0.3365584    0.10995486   0.05439095   0.15855113  -0.7591017
   0.24563566   0.13452223  -0.10063827   0.68888754  -0.09472317]"
banana/90_100.jpg,banana,"[-12.068351     1.2147151    0.27717015  -0.91617596   1.8829868
   1.4466431    0.1149185   -0.11781854  -0.11240914  -0.49935052
   0.50430095  -0.16276778  -0.20122327  -0.14584094  -0.41081557
   0.11467271   0.21207929  -0.02221387   0.6909513   -0.11847804]"
banana/91_100.jpg,banana,"[-12.032003     1.2572151    0.24328212  -0.90400434   1.8764156
   1.4634563    0.15919366  -0.10061647  -0.12766366  -0.5419964
   0.51861095  -0.17255759  -0.23828067  -0.19537778  -0.42603472
   0.08015765   0.18974636  -0.01793092   0.714672    -0.11851656]"
banana/92_100.jpg,banana,"[-12.033805     1.2495066    0.22959162  -0.901759     1.8710537
   1.4426106    0.12832946  -0.07905672  -0.12642133  -0.5301842
   0.5318762   -0.15982458  -0.24722052  -0.19124499  -0.4131119
   0.07425539   0.19000208  -0.01663105   0.71272933  -0.12086845]"
banana/93_100.jpg,banana,"[-12.053799     1.2492265    0.22500913  -0.89491004   1.8698967
   1.4529226    0.13193792  -0.08953594  -0.12943336  -0.5273437
   0.5236879   -0.17253701  -0.23353791  -0.18792932  -0.4229794
   0.08088014   0.18193646  -0.01375556   0.7176969   -0.11765691]"
banana/94_100.jpg,banana,"[-12.035517     1.2505684    0.23085855  -0.8982948    1.8696253
   1.4420145    0.11745951  -0.10193598  -0.13261376  -0.5326026
   0.51473975  -0.16230474  -0.2436849   -0.19160295  -0.43351328
   0.07499396   0.1874339   -0.01750023   0.7185709   -0.12677522]"
banana/95_100.jpg,banana,"[-12.025918     1.245573     0.234103    -0.9003786    1.8706526
   1.4485363    0.11410578  -0.11722541  -0.14167908  -0.54274905
   0.51483136  -0.1669512   -0.22750694  -0.18829548  -0.4475277
   0.08557819   0.18017331  -0.02020325   0.7280057   -0.11875205]"
banana/96_100.jpg,banana,"[-12.08268      1.2487143    0.23350197  -0.8931014    1.8793204
   1.4803494    0.19833487  -0.08090982  -0.12199409  -0.5287958
   0.49741364  -0.13407822  -0.22480655  -0.17876716  -0.412462
   0.09874342   0.19209564  -0.06491048   0.7146688   -0.10406828]"
banana/97_100.jpg,banana,"[-12.094745     1.2529688    0.24172111  -0.8966785    1.8785383
   1.4815034    0.21137077  -0.08288824  -0.11524464  -0.52942646
   0.4899446   -0.12477557  -0.22296062  -0.18515244  -0.4120877
   0.09728245   0.19381472  -0.05313941   0.71965665  -0.09175903]"
banana/9_100.jpg,banana,"[-11.269238     0.9905969    0.2204235   -0.9791083    2.0819886
   1.7624239    0.33203608   0.80201316   0.07577832   0.21734677
   0.36770105   0.09685328   0.04426419   0.14827347  -0.7596562
   0.16651879   0.17095791  -0.16382653   0.6322223   -0.11969339]"
banana/r_0_100.jpg,banana,"[-12.014864     1.5584532    0.33246538  -0.0762215    1.6049432
   1.4766752    0.42832056   0.20433356  -0.03670199  -0.14879578
   0.35719174  -0.17212448  -0.08546392   0.23319711  -0.48588216
   0.2551782    0.41262335  -0.05793935   0.50502694  -0.22451527]"
banana/r_100_100.jpg,banana,"[-11.734458     1.5027072    0.38512257  -0.01614176   1.7528176
   1.6207445    0.1661612    0.28269625  -0.07650924  -0.0506582
   0.17424221   0.41635892  -0.07461306   0.11518477  -0.3153273
   0.28917706   0.2930883    0.29636794   0.3568498   -0.26098174]"
banana/r_101_100.jpg,banana,"[-11.774986     1.5155559    0.34439468  -0.04582321   1.7250512
   1.6444103    0.16279826   0.29603502  -0.05332704  -0.05244539
   0.18017563   0.40756533  -0.10806219   0.12835273  -0.32277083
   0.29333976   0.31361893   0.31146735   0.36688375  -0.2648095 ]"
banana/r_102_100.jpg,banana,"[-1.1623204e+01  1.4757177e+00  3.9357054e-01  4.3439548e-03
  1.7646023e+00  1.6771501e+00  1.2587817e-01  3.1075394e-01
 -1.5654292e-02 -7.4215896e-02  1.6654104e-01  4.3388420e-01
 -5.9332743e-02  8.1052423e-02 -2.6699173e-01  2.7307394e-01
  3.3392373e-01  2.5627989e-01  3.7301779e-01 -2.6491490e-01]"
banana/r_103_100.jpg,banana,"[-1.1699840e+01  1.5035232e+00  3.8050961e-01  1.5616526e-02
  1.7749721e+00  1.6940812e+00  1.2611070e-01  3.2938042e-01
  5.2007502e-03 -6.2297016e-02  1.7472516e-01  4.5459628e-01
 -8.4525287e-02  6.9729239e-02 -2.9225382e-01  2.8437498e-01
  3.5480356e-01  2.4758570e-01  3.6261803e-01 -2.7281329e-01]"
banana/r_104_100.jpg,banana,"[-1.1776801e+01  1.4999188e+00  3.5006368e-01 -3.1790158e-03
  1.7713902e+00  1.7370746e+00  1.1322677e-01  3.0994692e-01
  1.0280162e-03 -5.9468757e-02  1.3109909e-01  4.2633724e-01
 -6.3847274e-02  5.2381735e-02 -3.2342783e-01  2.9275760e-01
  3.2121298e-01  2.1445255e-01  3.8903677e-01 -2.7374837e-01]"
banana/r_105_100.jpg,banana,"[-1.1581669e+01  1.4396849e+00  3.5551956e-01  2.5887270e-02
  1.8086632e+00  1.6532321e+00  6.8276115e-02  3.2705933e-01
  2.0054158e-02 -6.1172616e-02  1.2450998e-01  4.7867998e-01
 -7.4639986e-03  3.7142165e-02 -3.0835801e-01  2.8659406e-01
  3.3424017e-01  2.0895287e-01  3.7553227e-01 -2.8395548e-01]"
banana/r_106_100.jpg,banana,"[-11.459564     1.478037     0.3491671    0.0558718    1.8362265
   1.6890047    0.06171532   0.28868258  -0.02253701  -0.07092237
   0.14607082   0.44559655   0.12749009  -0.02003189  -0.346432
   0.300327     0.31491172   0.1722224    0.45756817  -0.25599384]"
banana/r_107_100.jpg,banana,"[-11.454088     1.5048101    0.3324504    0.06676979   1.8429099
   1.7101126    0.01217032   0.3254419   -0.0478002   -0.07245964
   0.13432185   0.47376072   0.09752122  -0.01587869  -0.34873393
   0.3045626    0.29863527   0.18739623   0.42460063  -0.2755675 ]"
banana/r_108_100.jpg,banana,"[-11.502332     1.4915794    0.29444137   0.06412546   1.8758901
   1.7571646    0.01937646   0.32475376  -0.04685939  -0.06605462
   0.11376758   0.52752966   0.09364522  -0.04673188  -0.3537087
   0.30589172   0.29885787   0.17999773   0.4466165   -0.27549428]"
banana/r_109_100.jpg,banana,"[-11.4243145    1.5589858    0.32548964   0.10750178   1.9571991
   1.6854868    0.04093026   0.35561937  -0.08491503  -0.13552564
   0.13149492   0.5045822    0.05350372  -0.06095206  -0.39614245
   0.3383499    0.27717286   0.2569723    0.4327976   -0.30289724]"
banana/r_10_100.jpg,banana,"[-12.098439     1.5769582    0.32062107  -0.07888024   1.576657
   1.4837515    0.41256073   0.16559348   0.01454332  -0.10189864
   0.36024052  -0.22539596  -0.26931405   0.27135268  -0.3521446
   0.24843815   0.38940853  -0.01829476   0.5914145   -0.15777953]"
banana/r_110_100.jpg,banana,"[-1.11990833e+01  1.58193898e+00  2.92470872e-01  9.24632698e-02
  2.01242328e+00  1.65907431e+00 -7.98104629e-02  3.36867809e-01
 -7.85925388e-02 -2.10083619e-01  1.24763094e-01  5.38343847e-01
  2.53545642e-02 -1.02006476e-02 -4.41776514e-01  3.26064914e-01
  2.92374283e-01  1.90545723e-01  4.99065787e-01 -3.11778814e-01]"
banana/r_111_100.jpg,banana,"[-1.1187076e+01  1.5685652e+00  3.1982979e-01  2.2100369e-02
  2.0629208e+00  1.6243590e+00 -6.2872581e-02  3.3001670e-01
 -1.1042347e-01 -2.0223425e-01  1.3757853e-01  5.6054676e-01
  5.0475001e-03  4.9804286e-03 -4.5967722e-01  3.0728218e-01
  2.6751345e-01  2.0599741e-01  4.6879914e-01 -2.8923556e-01]"
banana/r_112_100.jpg,banana,"[-10.983163     1.5613145    0.3320259    0.1341297    2.1476135
   1.5288389   -0.10261692   0.36311176  -0.13060635  -0.30689275
   0.20221235   0.5628393    0.09497365   0.06399833  -0.42228377
   0.2994644    0.2954434    0.20651351   0.54485077  -0.22251412]"
banana/r_113_100.jpg,banana,"[-10.899774     1.5871145    0.32259625   0.11614702   2.120337
   1.4985261   -0.11849515   0.34500736  -0.14415634  -0.3189002
   0.2141631    0.5434475    0.10552271   0.03812712  -0.4280894
   0.2628044    0.28545374   0.19532092   0.51725817  -0.19926693]"
banana/r_114_100.jpg,banana,"[-10.6086       1.5413005    0.43923005   0.04620931   2.1557221
   1.3258398   -0.0647427    0.34392878  -0.12471206  -0.41305768
   0.30079594   0.55364      0.1141763    0.06699064  -0.4563581
   0.22687612   0.26822206   0.15991083   0.55617553  -0.14377362]"
banana/r_115_100.jpg,banana,"[-10.47751      1.5723575    0.46434173   0.02077365   2.147724
   1.2533894   -0.03407088   0.32233977  -0.10244413  -0.43037322
   0.35555524   0.5392567    0.12989849   0.06322678  -0.44422466
   0.20462263   0.26898918   0.11701703   0.5497222   -0.1355829 ]"
banana/r_116_100.jpg,banana,"[-1.0378141e+01  1.5593313e+00  5.1494068e-01 -7.4518066e-05
  2.1582022e+00  1.1866746e+00  3.2582797e-02  3.2233489e-01
 -6.7639120e-02 -4.1751349e-01  3.6702847e-01  5.1555586e-01
  1.5332489e-01  6.0919754e-02 -4.4026768e-01  2.0209025e-01
  2.5741014e-01  8.7710157e-02  5.3842407e-01 -1.2389568e-01]"
banana/r_117_100.jpg,banana,"[-10.538461     1.5818185    0.4768359    0.06277459   2.151145
   1.2621777   -0.02619691   0.28078535  -0.1131623   -0.43295696
   0.32915345   0.50290966   0.18295881   0.0584101   -0.4610566
   0.20956774   0.27703178   0.09735116   0.51760554  -0.12295426]"
banana/r_118_100.jpg,banana,"[-1.05483065e+01  1.59443700e+00  5.04886627e-01  4.06549685e-02
  2.11283779e+00  1.25647342e+00  9.17080604e-03  3.10563922e-01
 -5.83189018e-02 -4.06488776e-01  2.97016174e-01  5.26723087e-01
  1.77542120e-01  3.06417607e-02 -4.76037920e-01  2.13450104e-01
  2.44680449e-01  1.02078624e-01  5.08065224e-01 -1.71973050e-01]"
banana/r_119_100.jpg,banana,"[-10.614397     1.619727     0.5455817    0.03735122   2.116746
   1.21193      0.03904613   0.3080733   -0.0587478   -0.44445893
   0.3253898    0.5110975    0.21821015   0.03843533  -0.48197109
   0.23231554   0.26329437   0.09183587   0.4981916   -0.1779101 ]"
banana/r_11_100.jpg,banana,"[-1.2143334e+01  1.5964251e+00  3.1788367e-01 -6.1257645e-02
  1.5781425e+00  1.5142875e+00  4.1513419e-01  1.6560027e-01
  1.5310174e-03 -7.0724092e-02  3.6897349e-01 -1.9008267e-01
 -2.5707641e-01  2.7163842e-01 -3.6817729e-01  2.4572662e-01
  4.0815434e-01 -2.9310556e-02  5.7485074e-01 -1.3505764e-01]"
banana/r_120_100.jpg,banana,"[-10.701865     1.5997822    0.46751177   0.04674887   2.0937512
   1.2501229    0.0832968    0.27941108  -0.08562011  -0.42971066
   0.33309826   0.48742262   0.23445016   0.03169701  -0.482312
   0.20218773   0.24833459   0.07494223   0.48837873  -0.16457549]"
banana/r_121_100.jpg,banana,"[-10.71804      1.5930971    0.4696565    0.02495563   2.0903542
   1.2389952    0.05541559   0.29921108  -0.07378013  -0.47023833
   0.28833768   0.47657695   0.18104464   0.02658295  -0.48241946
   0.23105931   0.26669517   0.14404425   0.54172397  -0.17944373]"
banana/r_122_100.jpg,banana,"[-10.91361      1.6388984    0.48806235   0.04147652   2.046401
   1.2902648    0.05888848   0.26361242  -0.05362171  -0.41378406
   0.30211443   0.4943513    0.22087952   0.01579649  -0.4597492
   0.15804973   0.26808184   0.17242816   0.46267802  -0.22494233]"
banana/r_123_100.jpg,banana,"[-1.0900976e+01  1.6536322e+00  5.0495833e-01  3.2761369e-02
  2.0766308e+00  1.2702371e+00  7.5596541e-02  2.6166099e-01
 -5.1036056e-02 -4.4586200e-01  3.0637443e-01  4.7475344e-01
  2.3085716e-01  1.1152442e-03 -4.6184862e-01  1.8634397e-01
  2.4521028e-01  1.5248731e-01  4.5485243e-01 -2.3527963e-01]"
banana/r_124_100.jpg,banana,"[-10.979844     1.5934769    0.4989799   -0.012607     2.007698
   1.2322832    0.09414299   0.3046772   -0.07774573  -0.46376365
   0.30985498   0.44614476   0.14784572  -0.01446957  -0.4947376
   0.1760824    0.29806757   0.218182     0.45336285  -0.22589049]"
banana/r_125_100.jpg,banana,"[-1.1062274e+01  1.6424483e+00  4.6584770e-01  8.9341104e-03
  1.9868146e+00  1.3200272e+00  1.2154273e-01  2.7056399e-01
 -1.0542444e-01 -4.3040702e-01  3.2067409e-01  4.2835656e-01
  1.9223067e-01 -5.5323411e-03 -4.8133808e-01  1.7671253e-01
  3.0603173e-01  2.0795959e-01  4.0776831e-01 -2.3147523e-01]"
banana/r_126_100.jpg,banana,"[-10.989485     1.628979     0.48278818   0.01334024   1.9958541
   1.3078197    0.16159098   0.25402555  -0.09903289  -0.44291216
   0.3150906    0.3981781    0.22153318   0.01205101  -0.50867903
   0.19267577   0.30574086   0.2123422    0.40386918  -0.24556102]"
banana/r_127_100.jpg,banana,"[-11.152054     1.6004084    0.5140212   -0.03434319   2.0039628
   1.2909005    0.11680652   0.2938823   -0.08549692  -0.49217322
   0.32797855   0.4104438    0.09310026  -0.02032539  -0.4927183
   0.16992383   0.3289021    0.28338963   0.41656655  -0.285427  ]"
banana/r_128_100.jpg,banana,"[-1.1268330e+01  1.6270066e+00  4.8187307e-01 -6.2903941e-02
  1.9474100e+00  1.2859031e+00  1.8021083e-01  2.9438663e-01
 -1.1795371e-01 -4.7112805e-01  3.2203519e-01  3.8694707e-01
  5.6163784e-02  3.7320440e-03 -5.1584077e-01  1.6273147e-01
  3.4081730e-01  2.7266932e-01  4.1623017e-01 -2.8345886e-01]"
