uniq_id,image,category,description
ea199e645da893f2ab0c45cf07face13,ea199e645da893f2ab0c45cf07face13.jpg,computers,"Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR190E/R 75 Adapter Smartpro Key Features of Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR190E/R 75 Adapter Designed  for Sony Vaio VGN-CR190E/R,Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR190E/R 75 Adapter (Power Cord Included) Price: Rs. 599 This is a SmartPro Brand Product. Smartpro Laptop Adapter For 75W Charger for Sony Vaio VGN-CR190E/R 19.5V 3.9A 19.5V 3.95A Connector Pin Size 6.5 x 4.4. This Smartpro replacement adapter is designed to provide reliable power and charge to your laptop. Made from highest quality parts each replacement adapter conforms to specifications similar to original in its quality. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please note that all images are indicative, actual product label may vary. Before place order the adapter please assure that you have select right adapter for your laptop. Please check the adapter's voltage and current compliance with the requirment of laptop. Adapter output current laptop rated current, adapter output volatege and notebook voltage deviation , please also check adapter pin with image before place order.,Specifications of Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR190E/R 75 Adapter (Power Cord Included) General Brand Smartpro Designed For Vaio VGN-CR190E/R Sales Package 1 Laptop Adapter Key Features Designed for Sony Vaio VGN-CR190E/R Connector Pin Type 6.5mm x 4.4mm Model Id 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR190E/R Power Power Input 220 V, 50 - 60 Hz Power Consumption (W) 75 W Output Current (A) 3.9 A Output Voltage (V) 19.5 V Warranty Covered in Warranty Warranty of the product is limited to manufacturing defects only Warranty Summary 6 Month India Warranty Warranty Service Type Replacement or Repair Carry in Warranty. Customer needs to Carry in / send it for Replacement or Repairs and the Replaced Product will be sent back to Customer Not Covered in Warranty Warranty does not cover any external accessories (such as battery, cable, carrying bag), damage caused to the product due to improper installation by customer, normal wear and tear to magnetic heads, audio, video, laser pick-ups and TV picture tubes, pane"
3ccceaae844f34180708cb6cba3441bf,3ccceaae844f34180708cb6cba3441bf.jpg,computers,"Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR390E/B 75 Adapter Smartpro Key Features of Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR390E/B 75 Adapter Designed  for Sony   Vaio VGN-CR390E/B,Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR390E/B 75 Adapter (Power Cord Included) Price: Rs. 599 This is a SmartPro Brand Product. Smartpro Laptop Adapter For 75W Charger for Sony Vaio VGN-CR390E/B 19.5V 3.9A 19.5V 3.95A Connector Pin Size 6.5 x 4.4. This Smartpro replacement adapter is designed to provide reliable power and charge to your laptop. Made from highest quality parts each replacement adapter conforms to specifications similar to original in its quality. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please note that all images are indicative, actual product label may vary. Before place order the adapter please assure that you have select right adapter for your laptop. Please check the adapter's voltage and current compliance with the requirment of laptop. Adapter output current laptop rated current, adapter output volatege and notebook voltage deviation , please also check adapter pin with image before place order.,Specifications of Smartpro 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR390E/B 75 Adapter (Power Cord Included) General Brand Smartpro Designed For Vaio VGN-CR390E/B Sales Package 1 Laptop Adapter Key Features Designed for Sony Vaio VGN-CR390E/B Connector Pin Type 6.5mm x 4.4mm Model Id 19.5v,3.9a Replacement Charger for Vaio Series VGN-CR390E/B Power Power Input 220 V, 50 - 60 Hz Power Consumption (W) 75 W Output Current (A) 3.9 A Output Voltage (V) 19.5 V Warranty Covered in Warranty Warranty of the product is limited to manufacturing defects only Warranty Summary 6 Month India Warranty Warranty Service Type Replacement or Repair Carry in Warranty. Customer needs to Carry in / send it for Replacement or Repairs and the Replaced Product will be sent back to Customer Not Covered in Warranty Warranty does not cover any external accessories (such as battery, cable, carrying bag), damage caused to the product due to improper installation by customer, normal wear and tear to magnetic heads, audio, video, laser pick-ups and TV picture tubes, pane"
e921fc17a0ed9a58f76d38558deb9337,e921fc17a0ed9a58f76d38558deb9337.jpg,home_decor_&_festive_needs,"Reiki Crystal Products Showpiece  -  8 cm Reiki Crystal Products Key Features of Reiki Crystal Products Showpiece  -  8 cm The Universal Stone Amplifying the energies Aiding concentration Filtering out distractions,Reiki Crystal Products Showpiece  -  8 cm (Crystal, White) Price: Rs. 111 Clear Quartz is known as the ""master healer"" and will amplify energy and thought, as well as the effect of other crystals. It absorbs, stores, releases and regulates energy. Clear Quartz draws off negative energy of all kinds, neutralising background radiation, including electromagnetic smog or petrochemical emanations. It balances and revitalises the physical, mental, emotional and spiritual planes. Cleanses and enhances the organs and subtle bodies and acts as a deep soul cleanser, connecting the physical dimension with the mind. Clear Quartz enhances psychic abilities. It aids concentration and unlocks memory. Clear Quartz is excellent for amplifying the energies of other stones or to enhance groups of stones, and is ideal for gridding. It is the perfect base material for wands, staffs, templates, etc., and clear crystal spheres have long been used for crystal gazing. Clear Quartz brings strength and clarity to the intellect, aiding concentration and memory retention, and filtering out distractions. The information provided is based on individual experience and should not be treated as medical advice. Inadvertent use of it will not be our responsibility.,Specifications of Reiki Crystal Products Showpiece  -  8 cm (Crystal, White) General Brand Reiki Crystal Products Model Number Crystal Hanging Ball Type Fengshui Material Crystal Color White Dimensions Weight 80 g Height 8 cm Width 8 cm Depth 8 cm Warranty Covered in Warranty No Warranty Service Type No In the Box Sales Package 1 Showpiece"
b6c339777814451815fe7950fd4c8536,b6c339777814451815fe7950fd4c8536.jpg,beauty_and_personal_care,"HomeEdge Solid Wood King Bed HomeEdge Key Features of HomeEdge Solid Wood King Bed King Bed 72x78 Mattress Size 1 King Bed Natural Polish,HomeEdge Solid Wood King Bed (Finish Color -  Natural) Price: Rs. 18,799 Made to Order SolidWood Bed made by the finest artisans from Rajasthan. Bed is made to perfection. These Beds are handicraft products which are made to order by the manufacturer. Please make sure that this bed is ordered once you are aware of the entire product. Mattress Dimension of a Queen Size Bed will be 60inch x 78inch and Mattress Dimension of a King Bed will be 72inch x 78inch. Kindly check the mattress size before you order the bed. Also, the polish might have a slight variation as these are wooden products and grains are not uniform. due to grains the polish might look light or dark in some portions. All the Wooden products are termite treated and has gone through a high level quality check before being packed.,Specifications of HomeEdge Solid Wood King Bed (Finish Color -  Natural) Installation & Demo Installation & Demo Details Installation and demo for this product is done free of cost as part of this purchase. Our service partner will visit your location within 72 business hours from the delivery of the product In The Box 1 King Bed General Brand HomeEdge Delivery Condition Knock Down Storage Included No Style Contemporary & Modern Bed Size King Upholstery Included No Upholstery Type NA Suitable For Bedroom, Kids Room Model Number HE_BED_King_04 With Mattress No Bed Type Standard Finish Type Matte Care Instructions Wipe clean with a cloth, No Water, Keep away from direct sunlight Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. Warranty Covered in Warranty Limited to Manufacturing Defects Only Service Type On-site Service, Customer needs to call the nearby Authorized Service Center, service engineer will come to the site to get the product repaired or inspected. Warranty Summary 1 Year Company Domestic Warranty Not Covered in Warranty Normal Wear and Tear is not a part of the warranty Dimensions Weight 80 kg Floor Clearance 317.5 mm Height 760 mm Width 1900 mm Depth 2060 mm Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Material & Color Upholstery Color NA Primary Color Brown Primary Material Solid Wood Secondary Material Subtype NA Secondary Material NA Finish Color Natural Primary Material Subtype Rosewood (Sheesham) Additional Features Origin of Manufacture Domestic"
ee78c1e94bdc217d1d0eaef5c567417a,ee78c1e94bdc217d1d0eaef5c567417a.jpg,baby_care,"Budding Bees Printed Baby Girl's Jumpsuit Budding Bees Specifications of Budding Bees Printed Baby Girl's Jumpsuit In The Box 1 Jumpsuit Jumpsuit Details Fabric Viscose Neck Round Neck General Details Pattern Printed Ideal For Baby Girl's Color Light Blue Fabric Care Wash with Similar Colors, Use Detergent for Colors"
26269fd0df12630eec4508c2cf3c94e1,26269fd0df12630eec4508c2cf3c94e1.jpg,home_furnishing,"JewelKraft Designs Brown, Pink Table Linen Set JewelKraft Designs Specifications of JewelKraft Designs Brown, Pink Table Linen Set General Brand JewelKraft Designs Design Code MN Style Code 411 Color Brown, Pink In the Box Sales Package 6 table mats 6 napkins"
b90046b67cafcedfd363afba5fafc1c7,b90046b67cafcedfd363afba5fafc1c7.jpg,baby_care,"Baby Bucket SHERIN MULTI BEAR Sleeping Bag Baby Bucket Specifications of Baby Bucket SHERIN MULTI BEAR Sleeping Bag (Green) General Brand Baby Bucket Space for 1 People Model Name SHERIN MULTI BEAR Tog Rating 4.5 Ideal For Baby Boys, BABY GIRLS Model ID Baby Bucket Soft Cotton Baby Boys & Baby Girl Sleeping Bag Color Green Dimensions Weight 299 g Height 65 cm Width 42 cm Depth 3 cm"
f8aa59c4a170e8a90ae832b173b2b2d9,f8aa59c4a170e8a90ae832b173b2b2d9.jpg,beauty_and_personal_care,"NAMS 06 Fully Automatic Pulse Oximeter NAMS Specifications of NAMS 06 Fully Automatic Pulse Oximeter (White) Convenience Features Auto Shut Off Auto Shut Off In The Box Sales Package Oximeter, 2 AA Batteries, Manual Power Power Supply AAA Battery Battery Life 50 Hours Warranty Covered in Warranty Warranty covers manufacturing defects and malfunctioning of device if not physically damaged or seal broken Warranty Summary 1 Year Limited Warranty Service Type Manufacturer Warranty Not Covered in Warranty Physical damage, seal broken Display Readings Displayed Pulse Strength Bar Graph, Pulse Rates Display Type OLED Display Indicators Low Battery Indicator Yes Other Indicators SpO2, Pulse, Waveform Display General Features Type Fingertip Pulse Oximeter Ideal For All Operational LED Lights Yes"
c6f4475e2385cc16ce83f21f975614b3,c6f4475e2385cc16ce83f21f975614b3.jpg,baby_care,"Rute Baby Girl's Sleepsuit Rute Key Features of Rute Baby Girl's Sleepsuit Fabric: Cotton Brand Color: Pink,Rute Baby Girl's Sleepsuit Price: Rs. 399 Rute Pink embroidered cotton sleepsuit,Specifications of Rute Baby Girl's Sleepsuit General Details Ideal For Baby Girl's Age Group 0 -  24 month Pattern Embroidered Fabric Cotton Neck Round Neck Sleeve Full Sleeve Bootie Yes Hood No Closure Snap Buttons Number of Contents in Sales Package Pack of 1 Fabric Care Wash with Similar Colors, Use Detergent for Colors Dimensions Length Full In The Box 1 Sleepsuit"
2231a6fc63274c46043e353f1728f077,2231a6fc63274c46043e353f1728f077.jpg,home_furnishing,"Tidy Printed Cushions Cover Tidy Key Features of Tidy Printed Cushions Cover 100% Pure Cotton High Quality Excellent Design,Specifications of Tidy Printed Cushions Cover (Pack of 9, 50 cm*50 cm, Multicolor) General Brand Tidy Suitable For Cushions Design Code RMCC Type Square Material Cotton Style Code RMCC709 Pattern Printed Color Multicolor Dimensions Height 19 inch / 50 cm Width 19 inch / 50 cm Fabric Care Gentle Wash In the Box Number of Contents in Sales Package Pack of 9 Sales Package Cushion pillow Cover"
cc24426f00c1cf9ae0bf76e8bd23c336,cc24426f00c1cf9ae0bf76e8bd23c336.jpg,home_furnishing,"JBC Collection Cotton Printed Single Bedsheet JBC Collection Key Features of JBC Collection Cotton Printed Single Bedsheet Single Bedsheet Without Pillow Cover 100% Pure Cottn Printed Bedsheet Size-60*90Inch,Specifications of JBC Collection Cotton Printed Single Bedsheet (1 Bedsheet, Multicolor) General Brand JBC Collection Type Fitted & Flat Model Name Cotton Single Bedsheet Without Pillow Cover Material Cotton Model ID sing569-51 Fabric Care Machine Wash, Do Not Bleach Size Single Color Multicolor Dimensions Flat Sheet Width 59 inch / 152 cm Fitted Sheet Width 150 cm Fitted Sheet Depth 5 cm Fitted Sheet Length 226 cm Flat Sheet Depth 4 cm Flat Sheet Length 89 inch / 228 cm In the Box Number of Contents in Sales Package 1 Sales Package 1 Bedsheet"
d8ef80a8ba345dedc9f944cf21201988,d8ef80a8ba345dedc9f944cf21201988.jpg,computers,"Hako 45W Magsafe Laptop Charger For APPLE MacBook Air 13 MB003JA 45 Adapter Hako Key Features of Hako 45W Magsafe Laptop Charger For APPLE MacBook Air 13 MB003JA 45 Adapter Designed For: APPLE MacBook Air 13"" MB003TA/A MAGSAFE,Hako 45W Magsafe Laptop Charger For APPLE MacBook Air 13 MB003JA 45 Adapter Price: Rs. 1,799 Hako laptop adapters come with high quality certification and are compatible with respective brands, all adapters are equipped with protection circuit to protect the laptop all adapters come with 1year warranty.,Specifications of Hako 45W Magsafe Laptop Charger For APPLE MacBook Air 13 MB003JA 45 Adapter General Brand Hako Designed For APPLE MacBook Air 13"" MB003TA/A MAGSAFE Sales Package 1 Laptop Adapter Model Name APPLE MacBook Air 13"" MB003TA/A MAGSAFE Model Id 45W Magsafe Laptop Charger For APPLE MacBook Air 13 MB003JA Power Power Consumption (W) 45 W Warranty Covered in Warranty Manufacturing Defects Only Warranty Summary 1 Year Warranty Warranty Service Type To Claim a Warranty Customer needs to contact seller.. Then he will be guided to the nearest service center.. If the service center is not available in in his area then he needs to courier the product to seller and we will replace the product and send via courier Not Covered in Warranty Any Physcal Damage will not be covered under warranty"
d7fded8e211b3033e424fb450b97caec,d7fded8e211b3033e424fb450b97caec.jpg,computers,"Hako 85W Magsafe Laptop Charger For APPLE MacBook Pro 17 MA897LLA 85 Adapter Hako Key Features of Hako 85W Magsafe Laptop Charger For APPLE MacBook Pro 17 MA897LLA 85 Adapter Designed For: APPLE MacBook Pro 17"" MB133LL/A MAGSAFE,Hako 85W Magsafe Laptop Charger For APPLE MacBook Pro 17 MA897LLA 85 Adapter Price: Rs. 1,849 Hako laptop adapters come with high quality certification and are compatible with respective brands, all adapters are equipped with protection circuit to protect the laptop all adapters come with 1year warranty.,Specifications of Hako 85W Magsafe Laptop Charger For APPLE MacBook Pro 17 MA897LLA 85 Adapter General Brand Hako Designed For APPLE MacBook Pro 17"" MB133LL/A MAGSAFE Sales Package 1 Laptop Adapter Model Name APPLE MacBook Pro 17"" MB133LL/A MAGSAFE Model Id 85W Magsafe Laptop Charger For APPLE MacBook Pro 17 MA897LLA Power Power Consumption (W) 85 W Warranty Covered in Warranty Manufacturing Defects Only Warranty Summary 1 Year Warranty Warranty Service Type To Claim a Warranty Customer needs to contact seller.. Then he will be guided to the nearest service center.. If the service center is not available in in his area then he needs to courier the product to seller and we will replace the product and send via courier Not Covered in Warranty Any Physcal Damage will not be covered under warranty"
8e961e4fd248c9496ca54808d2d2b25f,8e961e4fd248c9496ca54808d2d2b25f.jpg,computers,"Hako 60W Magsafe Laptop Charger For APPLE MacBook Pro13 MB990XA 60 Adapter Hako Key Features of Hako 60W Magsafe Laptop Charger For APPLE MacBook Pro13 MB990XA 60 Adapter Designed For: APPLE MacBook Pro13"" MB991X/A MAGSAFE,Hako 60W Magsafe Laptop Charger For APPLE MacBook Pro13 MB990XA 60 Adapter Price: Rs. 1,799 Hako laptop adapters come with high quality certification and are compatible with respective brands, all adapters are equipped with protection circuit to protect the laptop all adapters come with 1year warranty.,Specifications of Hako 60W Magsafe Laptop Charger For APPLE MacBook Pro13 MB990XA 60 Adapter General Brand Hako Designed For APPLE MacBook Pro13"" MB991X/A MAGSAFE Sales Package 1 Laptop Adapter Model Name APPLE MacBook Pro13"" MB991X/A MAGSAFE Model Id 60W Magsafe Laptop Charger For APPLE MacBook Pro13 MB990XA Power Power Consumption (W) 60 W Warranty Covered in Warranty Manufacturing Defects Only Warranty Summary 1 Year Warranty Warranty Service Type To Claim a Warranty Customer needs to contact seller.. Then he will be guided to the nearest service center.. If the service center is not available in in his area then he needs to courier the product to seller and we will replace the product and send via courier Not Covered in Warranty Any Physcal Damage will not be covered under warranty"
750f964cf8e6a16412aaf2b0d0350d0a,750f964cf8e6a16412aaf2b0d0350d0a.jpg,baby_care,"3kFactory Baby Shower Cap- Purple 3kFactory Key Features of 3kFactory Baby Shower Cap- Purple Easy Bathing for your kids !! These Caps ensure you shampoo your baby’s head without the worries of soap getting into their eyes.Easy, comfortable and flexible to use Makes bath time less of a drama and more fun Protects your baby or toddler's eyes from shampoo and water  Helps get your baby used to having his or her hair washed...................Material: EVA foam   Colour: Purple......................Features & Specifications:   For head circumference 40cm or over Outer diameter: 26cm  Inner [head size] diameter: 13cm,3kFactory Baby Shower Cap- Purple Price: Rs. 174 Light weight Portable Adjustable size Manufactured of Soft material,Specifications of 3kFactory Baby Shower Cap- Purple FAQs What is shower cap? Shower cap General Traits Shape Round Brand 3kFactory Type Baby Bath Shower Cap Model Name Baby Shower Cap- Purple Ideal For Baby Girls, Baby Boys Model ID 14 Number of Shower Caps per Pack 1 Color Purple In the Box 1 Cap"
49f7763dc9c7ece284a1ae27166f8c6c,49f7763dc9c7ece284a1ae27166f8c6c.jpg,baby_care,"Saba Garments Baby Girl's Gathered Dress Saba Garments Key Features of Saba Garments Baby Girl's Gathered Dress Rainbow sequece pink party wear gaither gown,Saba Garments Baby Girl's Gathered Dress Price: Rs. 2,750 Tissue net, Cancan net, Cottion lining, stone work.,Specifications of Saba Garments Baby Girl's Gathered Dress Dimensions Length Maxi/Full Length General Details Pattern Solid Ideal For Baby Girl's Occasion Party Dress Details Sleeve Sleeveless Belt Included Yes Number of Contents in Sales Package Pack of 1 Fabric Satin Type Gathered Fabric Care Wash With Similar Colors, Use Detergent For Colors. Additional Details Other Details NA"
95feec21a9d076cff084159d61bf9b8e,95feec21a9d076cff084159d61bf9b8e.jpg,baby_care,"Upside Down Sleeveless Applique Baby Girl's, Baby Boy's Jacket Upside Down Specifications of Upside Down Sleeveless Applique Baby Girl's, Baby Boy's Jacket General Details Ideal For Baby Girl's, Baby Boy's Pattern Applique Jacket Details Fabric Poly Cotton Reversible No Hooded No Closure Buttons Sleeve Sleeveless Lining Cotton Fabric Care Dont Wash With Other Garments, Hand Wash With Mild Detergent,Dont Tumble Dry, Dry In Shade. Additional Details Style Code LIGHT PINK SMILEY FACE JACKET Other Details Sleeveless In the Box 1 Jacket"
f0d5e49c1a5aead18d5ff2e8f611de4e,f0d5e49c1a5aead18d5ff2e8f611de4e.jpg,home_furnishing,"Lushomes Plain Back Cushion Lushomes Key Features of Lushomes Plain Back Cushion Available in various color options and packing combination to suit every décor need. Super soft and fluffy. Uber stylish cushions to take you from the ordinary to the extra ordinary. Package Contents: 5 Cushions with fancy buttons Size: 16 inch x 16 inch or 40 cm x 40 cm,Lushomes Plain Back Cushion (Pack of5, Brown) Price: Rs. 1,599 Elevate your living with theseuberstylish cushions which come with coordinating buttons. The multi-tone fabric leaves the guest amazed whereas the fantastic design goes with any home décor setting. The variety of color options will leave you greedy for more. They are filled with high quality hollow siliconised polyester and stitched to perfection. Available in different sizes and packing combinations to vivify your homes. As we have vacuum packed it, kindly get it out of the poly bag and blow some direct air to make your lounge or any bedroom look fabulous.,Specifications of Lushomes Plain Back Cushion (Pack of5, Brown) General External Material Velvet Brand Lushomes Type Back Cushion Model Name Fancy Buttons Filling Material Polyester Fibre Model ID PLBF16P5-1010 Pillow Design Cushions with Buttons Color Brown Dimensions Weight 880 g Length 40 cm Width 40 cm Depth 2 cm In the Box Number of Contents in Sales Package 5 Sales Package 5 Cushions with Buttons"
0b8c4bc35aee94af356cb1fd2dfa0219,0b8c4bc35aee94af356cb1fd2dfa0219.jpg,kitchen_&_dining,Prestige Deluxe Plus 10 L Pressure Cooker Prestige Buy Prestige Deluxe Plus 10 L Pressure Cooker for Rs.2345 online. Prestige Deluxe Plus 10 L Pressure Cooker at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
e6b483fce5fd910afda67d97dc04e775,e6b483fce5fd910afda67d97dc04e775.jpg,home_furnishing,"Bed & Bath Cotton Floral Double Bedsheet Bed & Bath Bed & Bath Cotton Floral Double Bedsheet (1 Bedsheet, 2 Pillow Covers, Purple, Green, Beige)
                         Price: Rs. 1,960
				
			Superb Quality And Dat So Comfortable Feelin Is Hilton Series. Lovely Prints And Pure Cotton Bedsheets Should Surely Be Welcomed In Your Room This Summer
Superb Quality And Dat So Comfortable Feelin Is Hilton Series. Lovely Prints And Pure Cotton Bedsheets Should Surely Be Welcomed In Your Room This Summer"
7cb1ea7b2257aeeeba701a8f6e3e0127,7cb1ea7b2257aeeeba701a8f6e3e0127.jpg,kitchen_&_dining,Milton Opaque Series 630 ml Water Bottle Unknown Flipkart.com: Buy Milton Opaque Series 630 ml Water Bottle only for Rs. 140 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!
3b0f02b3acf1825f8bbc1fb3b860dbb8,3b0f02b3acf1825f8bbc1fb3b860dbb8.jpg,kitchen_&_dining,Milton School 750 ml Water Bottle Unknown Flipkart.com: Buy Milton School 750 ml Water Bottle only for Rs. 0.0 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!
8ec6ee9814a27423e66c3c9ea26f77aa,8ec6ee9814a27423e66c3c9ea26f77aa.jpg,home_furnishing,Scalabedding Cotton Striped King sized Double Bedsheet Scalabedding Buy Scalabedding Cotton Striped King sized Double Bedsheet at Rs. 2115 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!
050ea3acb555bf641e7ae9b4f3ba684a,050ea3acb555bf641e7ae9b4f3ba684a.jpg,home_furnishing,SRP Linen Cotton Plain King sized Double Bedsheet SRP Linen Buy SRP Linen Cotton Plain King sized Double Bedsheet at Rs. 2879 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!
650e27dff8f645649353743f64e03f77,650e27dff8f645649353743f64e03f77.jpg,computers,"HP v220w 16 GB  Pen Drive HP Specifications of HP v220w 16 GB  Pen Drive (Silver, Black) General Specifications Interface USB 2.0 Brand HP Capacity (GB) 16 GB Model v220w Case Material Metal Color Silver, Black Dimensions Weight 4.5 g In the Box 1 Pendrive"
4e09d5a71d46d61de3d4c9c5aedb73f2,4e09d5a71d46d61de3d4c9c5aedb73f2.jpg,beauty_and_personal_care,"TIGI BED HEAD COLOUR GODDESS OIL INFUSED CONDITIONER TIGI BED HEAD Key Features of TIGI BED HEAD COLOUR GODDESS OIL INFUSED CONDITIONER TIGI,Specifications of TIGI BED HEAD COLOUR GODDESS OIL INFUSED CONDITIONER (750 ml) Conditioner Traits Hair Condition Colored Hair Hair Type All Hair Types Applied For Damage Repair Ideal For Men, Women General Traits Brand TIGI BED HEAD Quantity 750 ml Model Name COLOUR GODDESS OIL INFUSED CONDITIONER In the Box 1 Conditioner"
8c62cbbd23958ae380fea906f6b5a994,8c62cbbd23958ae380fea906f6b5a994.jpg,baby_care,"Beebay Baby Girl's Fit and Flare Dress Beebay Key Features of Beebay Baby Girl's Fit and Flare Dress Coral Fit and Flare,Beebay Baby Girl's Fit and Flare Dress Price: Rs. 845 Cute schiffli embroidery coral lace dress with cotton woven fabric in this summer .Frill at bottom and back button opening for easy wear.,Specifications of Beebay Baby Girl's Fit and Flare Dress Dimensions Length Midi/Knee Length General Details Pattern Embroidered Ideal For Baby Girl's Occasion Casual Dress Details Sleeve Sleeveless Belt Included No Number of Contents in Sales Package Pack of 1 Fabric 100% Cotton Type Fit and Flare Fabric Care Machine wash"
3b80ac036843b278083fabfd9a3c84ff,3b80ac036843b278083fabfd9a3c84ff.jpg,kitchen_&_dining,"vatika Advance Standard Idli Maker vatika Key Features of vatika Advance Standard Idli Maker 7 Plates,vatika Advance Standard Idli Maker (7 Plates , 12 Idlis ) Price: Rs. 999 Enjoy the most clean and hygienic cooking experience on those mornings with Standard Idli & Dhokla Maker from Vatika. Whether it masala idlis, Chinese idlis or rava idlis, you can cook a variety of idlis in this idli maker you can cook Dhokla also. Constructed using high quality Aluminum, this cookware ensures long-lasting durability. This idli maker comes with 1 Idli Cooker, 3 Plate(12 Idli Blocks), 1 Patra Plate, 3 Dhokla Plates,Specifications of vatika Advance Standard Idli Maker (7 Plates , 12 Idlis ) General Brand vatika Model Number 1234 Type Standard Material Alluminium Model Name Advance Number of Plates 7 Number of Cavities 3, 4, 5 Color Silver In the box 1 Idli Pot with 3 plate for Idli and 3 plate for Khaman Dhokla and 1 plate for steam"
994f1d8ade16b9fddce3c127eb7f38ed,994f1d8ade16b9fddce3c127eb7f38ed.jpg,home_furnishing,"Amit Carpet Polyester Medium Door Mat ACI20160340 Amit Carpet Key Features of Amit Carpet Polyester Medium Door Mat ACI20160340 Anti-Slip Backing Good Water Absorber No Color Fading Washable,Amit Carpet Polyester Medium Door Mat ACI20160340 (Pink, 1 Mat) Price: Rs. 549 Tufting is the process of creating textiles, especially carpet, on specialized multi-needle sewing machines. Several hundred needles stitch hundreds of rows of pile yarn tufts through a backing fabric called the primary backing. The needles push yarn through a primary backing fabric, where a loop holds the yarn in place to form a tuft as the needle is removed. The yarn is caught by loopers and held in place for loop-pile carpet or cut by blades for cut-pile carpet. Next, secondary backings of various types are applied to render a variety of performance properties.,Specifications of Amit Carpet Polyester Medium Door Mat ACI20160340 (Pink, 1 Mat) General Brand Amit Carpet Type Door Model Name ACI20160340 Model ID 819868 Color Pink Size Medium Mat Features Bacteria Resistant Yes Material Polyester Water Resistant Yes Dimensions Weight 800 g Length 19 inch / 50 cm Width 19 inch / 50 cm Depth 2 cm In the Box Number of Contents in Sales Package 1 Sales Package 1 Mat"
17582ae953860b5320683768b8e97d3a,17582ae953860b5320683768b8e97d3a.jpg,beauty_and_personal_care,"Garnier Nutrisse Haircolor Hair Color Garnier Garnier Nutrisse Haircolor Hair Color (43 Dark Golden Brown Cocoa Bean) Price: Rs. 1,337 Double the nourising avocado oil. Rich, long lasting color, nourishing avocado conditioner, 100% gray coverage. Can be used immediately after coloring hair or up to 14 days after.,Specifications of Garnier Nutrisse Haircolor Hair Color (43 Dark Golden Brown Cocoa Bean) General Traits Quantity 213 Ideal For Women Container Type Tube Color 43 Dark Golden Brown Cocoa Bean In the Box 1 Colorant, 1 Cream Developer, 1Conditioner"
c063d07d78a55a21bf6c0e7c8ae46a6d,c063d07d78a55a21bf6c0e7c8ae46a6d.jpg,baby_care,"Fs Mini Klub Baby Girl's Fit and Flare Dress Fs Mini Klub Key Features of Fs Mini Klub Baby Girl's Fit and Flare Dress MULTI Fit and Flare,Specifications of Fs Mini Klub Baby Girl's Fit and Flare Dress Dimensions Length Midi/Knee Length General Details Pattern Printed Occasion Casual Ideal For Baby Girl's Dress Details Sleeve Sleeveless Number of Contents in Sales Package Pack of 1 Fabric 100% Cotton Type Fit and Flare Fabric Care Wash with Similar Colors"
da2ce8d17a17f9d19b368434aedea5e9,da2ce8d17a17f9d19b368434aedea5e9.jpg,baby_care,"Chokree Baby Girl's, Girl's A-line Dress Chokree Key Features of Chokree Baby Girl's, Girl's A-line Dress Pink A-line,Specifications of Chokree Baby Girl's, Girl's A-line Dress Dimensions Length Maxi/Full Length General Details Ideal For Baby Girl's, Girl's Occasion Party Dress Details Fabric Synthetic Type A-line"
